DATE,CLOSE PRICE,HIGH,LOW,OPEN PRICE,Gold Price (24 Karat),Gold Price (22 Karat),Gold Price (18 Karat),Gold Price (14 Karat),Gold Price (10 Karat)
2023-05-30,82.57969665527344,82.78450012207031,82.52999877929688,82.57969665527344,5207.43,4773.47,3905.57,3037.67,2169.76
2023-05-31,82.68389892578125,82.75260162353516,82.62010192871094,82.68389892578125,5220.72,4785.66,3915.54,3045.42,2175.3
2023-06-01,82.66680145263672,82.71199798583984,82.31449890136719,82.66680145263672,5229.65,4793.84,3922.24,3050.63,2179.02
2023-06-02,82.27670288085938,82.43180084228516,82.2344970703125,82.27670288085938,5161.06,4730.97,3870.79,3010.62,2150.44
2023-06-05,82.40979766845703,82.68450164794922,82.38099670410156,82.40979766845703,5202.31,4768.79,3901.74,3034.68,2167.63
2023-06-06,82.51119995117188,82.64800262451172,82.47650146484375,82.51119995117188,5211.49,4777.2,3908.61,3040.03,2171.45
2023-06-07,82.51719665527344,82.62239837646484,82.46700286865234,82.51719665527344,5161.76,4731.62,3871.32,3011.03,2150.73
2023-06-08,82.61810302734375,82.64679718017578,82.46900177001953,82.61810302734375,5214.76,4780.19,3911.07,3041.94,2172.82
2023-06-09,82.48829650878906,82.52079772949219,82.41300201416016,82.48829650878906,5196.01,4763.01,3897.01,3031.01,2165.0
2023-06-12,82.4448013305664,82.5552978515625,82.3853988647461,82.4448013305664,5182.07,4750.23,3886.55,3022.88,2159.2
2023-06-13,82.33719635009766,82.49030303955078,82.1520004272461,82.33719635009766,5143.32,4714.71,3857.49,3000.27,2143.05
2023-06-14,82.29039764404297,82.32499694824219,81.93099975585938,82.29039764404297,5130.04,4702.54,3847.53,2992.52,2137.52
2023-06-15,82.04499816894531,82.26319885253906,81.93599700927734,82.04499816894531,5156.05,4726.38,3867.04,3007.69,2148.35
2023-06-16,81.9126968383789,82.01589965820312,81.85130310058594,81.9126968383789,5155.67,4726.03,3866.75,3007.48,2148.2
2023-06-19,81.91480255126953,82.00199890136719,81.89299774169922,81.91480255126953,5144.44,4715.73,3858.33,3000.92,2143.51
2023-06-20,81.98139953613281,82.16480255126953,81.91529846191406,81.98139953613281,5108.83,4683.1,3831.63,2980.15,2128.68
2023-06-21,81.9917984008789,82.1272964477539,81.9469985961914,81.9917984008789,5094.28,4669.76,3820.71,2971.66,2122.62
2023-06-22,81.94149780273438,82.08380126953125,81.88739776611328,81.94149780273438,5041.02,4620.94,3780.77,2940.6,2100.43
2023-06-23,81.91929626464844,82.07849884033203,81.92489624023438,81.91929626464844,5062.16,4640.31,3796.62,2952.92,2109.23
2023-06-26,81.98480224609375,82.072998046875,81.94309997558594,81.98480224609375,5072.3,4649.61,3804.22,2958.84,2113.46
2023-06-27,82.00650024414062,82.04219818115234,81.94300079345703,82.00650024414062,5048.83,4628.09,3786.62,2945.15,2103.68
2023-06-28,81.99839782714844,82.08550262451172,81.96109771728516,81.99839782714844,5036.3,4616.61,3777.23,2937.84,2098.46
2023-06-29,82.02649688720703,82.2125015258789,81.99700164794922,82.02649688720703,5034.59,4615.04,3775.94,2936.84,2097.75
2023-06-30,82.07540130615234,82.19629669189453,82.00810241699219,82.07540130615234,5066.52,4644.31,3799.89,2955.47,2111.05
2023-07-03,82.09629821777344,82.11239624023438,81.76619720458984,82.09629821777344,5063.24,4641.31,3797.43,2953.56,2109.68
2023-07-04,81.95010375976562,82.02559661865234,81.86669921875,81.95010375976562,5079.66,4656.35,3809.74,2963.13,2116.52
2023-07-05,82.0071029663086,82.34819793701172,81.97810363769531,82.0071029663086,5080.54,4657.17,3810.41,2963.65,2116.89
2023-07-06,82.39409637451172,82.82379913330078,82.28350067138672,82.39409637451172,5082.91,4659.33,3812.18,2965.03,2117.88
2023-07-07,82.76840209960938,82.76830291748047,82.53399658203125,82.76840209960938,5118.21,4691.69,3838.65,2985.62,2132.59
2023-07-10,82.61530303955078,82.71530151367188,82.55049896240234,82.61530303955078,5106.84,4681.27,3830.13,2978.99,2127.85
2023-07-11,82.52529907226562,82.63330078125,81.26689910888672,82.52529907226562,5121.29,4694.52,3840.97,2987.42,2133.87
2023-07-12,82.39990234375,82.46399688720703,81.97219848632812,82.39990234375,5160.97,4730.89,3870.73,3010.57,2150.4
2023-07-13,82.00180053710938,82.14129638671875,81.95349884033203,82.00180053710938,5170.18,4739.33,3877.63,3015.94,2154.24
2023-07-14,82.03079986572266,82.19259643554688,81.9280014038086,82.03079986572266,5164.4,4734.03,3873.3,3012.57,2151.83
2023-07-17,82.07679748535156,82.19760131835938,81.99810028076172,82.07679748535156,5156.92,4727.18,3867.69,3008.2,2148.72
2023-07-18,82.06159973144531,82.09120178222656,81.96399688720703,82.06159973144531,5222.33,4787.14,3916.75,3046.36,2175.97
2023-07-19,82.07540130615234,82.14710235595703,82.027099609375,82.07540130615234,5218.33,4783.47,3913.75,3044.03,2174.31
2023-07-20,82.06169891357422,82.07879638671875,81.91410064697266,82.06169891357422,5199.87,4766.54,3899.9,3033.25,2166.61
2023-07-21,82.0823974609375,82.09929656982422,81.93599700927734,82.0823974609375,5172.67,4741.62,3879.5,3017.39,2155.28
2023-07-24,81.99030303955078,82.04090118408203,81.79399871826172,81.99030303955078,5142.5,4713.96,3856.87,2999.79,2142.71
2023-07-25,81.81420135498047,81.90769958496094,81.66300201416016,81.81420135498047,5177.3,4745.86,3882.98,3020.09,2157.21
2023-07-26,81.95010375976562,82.07039642333984,81.83000183105469,81.95010375976562,5199.31,4766.04,3899.48,3032.93,2166.38
2023-07-27,81.97550201416016,82.23090362548828,81.88300323486328,81.97550201416016,5155.77,4726.12,3866.83,3007.53,2148.24
2023-07-28,82.3749008178711,82.3750991821289,82.15399932861328,82.3749008178711,5182.07,4750.23,3886.55,3022.87,2159.2
2023-07-31,82.25279998779297,82.36599731445312,82.11799621582031,82.25279998779297,5196.47,4763.43,3897.35,3031.27,2165.19
2023-08-01,82.2332992553711,82.34539794921875,82.22200012207031,82.2332992553711,5161.58,4731.45,3871.18,3010.92,2150.66
2023-08-02,82.30729675292969,82.8093032836914,82.29000091552734,82.30729675292969,5145.97,4717.14,3859.48,3001.82,2144.15
2023-08-03,82.7332992553711,82.85569763183594,82.66300201416016,82.7332992553711,5155.13,4725.54,3866.35,3007.16,2147.97
2023-08-04,82.7843017578125,82.88899993896484,82.67050170898438,82.7843017578125,5164.2,4733.85,3873.15,3012.45,2151.75
2023-08-07,82.69529724121094,82.82479858398438,82.65709686279297,82.69529724121094,5152.19,4722.84,3864.14,3005.44,2146.75
2023-08-08,82.74829864501953,82.98429870605469,82.71829986572266,82.74829864501953,5128.07,4700.73,3846.05,2991.37,2136.7
2023-08-09,82.84500122070312,83.1063003540039,82.78610229492188,82.84500122070312,5108.04,4682.37,3831.03,2979.69,2128.35
2023-08-10,82.86630249023438,82.86730194091797,82.58409881591797,82.86630249023438,5098.88,4673.97,3824.16,2974.35,2124.53
2023-08-11,82.79989624023438,82.99150085449219,82.7229995727539,82.79989624023438,5104.48,4679.11,3828.36,2977.62,2126.87
2023-08-14,82.89730072021484,83.28849792480469,82.87149810791016,82.89730072021484,5111.69,4685.72,3833.77,2981.82,2129.87
2023-08-15,83.2333984375,83.49230194091797,83.15399932861328,83.2333984375,5079.24,4655.97,3809.43,2962.89,2116.35
2023-08-16,83.19419860839844,84.9292984008789,83.09100341796875,83.19419860839844,5070.37,4647.84,3802.78,2957.71,2112.65
2023-08-17,83.23699951171875,83.25019836425781,82.97650146484375,83.23699951171875,5048.58,4627.87,3786.44,2945.01,2103.58
2023-08-18,83.09829711914062,83.214599609375,82.95449829101562,83.09829711914062,5051.79,4630.81,3788.84,2946.88,2104.91
2023-08-21,83.16729736328125,83.20379638671875,83.05000305175781,83.16729736328125,5048.59,4627.87,3786.44,2945.01,2103.58
2023-08-22,83.1135025024414,83.14129638671875,82.91300201416016,83.1135025024414,5071.02,4648.44,3803.27,2958.1,2112.93
2023-08-23,83.07330322265625,83.08529663085938,82.46499633789062,83.07330322265625,5087.54,4663.58,3815.66,2967.73,2119.81
2023-08-24,82.5447006225586,82.6427993774414,82.35399627685547,82.5447006225586,5093.66,4669.19,3820.24,2971.3,2122.36
2023-08-25,82.64140319824219,82.71530151367188,82.55259704589844,82.64140319824219,5082.13,4658.62,3811.6,2964.57,2117.55
2023-08-28,82.66429901123047,82.66459655761719,82.45760345458984,82.66429901123047,5105.24,4679.8,3828.93,2978.06,2127.18
2023-08-29,82.69149780273438,82.87999725341797,82.56800079345703,82.69149780273438,5144.23,4715.54,3858.17,3000.8,2143.43
2023-08-30,82.49469757080078,82.79930114746094,82.48829650878906,82.49469757080078,5176.57,4745.19,3882.43,3019.67,2156.9
2023-08-31,82.70040130615234,82.78559875488281,82.57099914550781,82.70040130615234,5157.12,4727.36,3867.84,3008.32,2148.8
2023-09-01,82.68240356445312,82.768798828125,82.54239654541016,82.68240356445312,5160.03,4730.03,3870.02,3010.02,2150.01
2023-09-04,82.6969985961914,82.78119659423828,82.5905990600586,82.6969985961914,5159.14,4729.21,3869.36,3009.5,2149.64
2023-09-05,82.7345962524414,83.07710266113281,82.70649719238281,82.7345962524414,5155.9,4726.24,3866.92,3007.61,2148.29
2023-09-06,83.08609771728516,83.23979949951172,82.91519927978516,83.08609771728516,5135.1,4707.18,3851.33,2995.48,2139.63
2023-09-07,83.25740051269531,83.30899810791016,83.06600189208984,83.25740051269531,5137.74,4709.59,3853.3,2997.01,2140.72
2023-09-08,83.24150085449219,83.26000213623047,82.91649627685547,83.24150085449219,5123.99,4696.99,3842.99,2989.0,2135.0
2023-09-11,83.03130340576172,83.05220031738281,82.82420349121094,83.03130340576172,5120.22,4693.53,3840.16,2986.79,2133.42
2023-09-12,82.94329833984375,83.0082015991211,82.86799621582031,82.94329833984375,5060.09,4638.41,3795.06,2951.72,2108.37
2023-09-13,82.84300231933594,83.03119659423828,82.82499694824219,82.84300231933594,5094.96,4670.38,3821.22,2972.06,2122.9
2023-09-14,82.93679809570312,83.10369873046875,82.91850280761719,82.93679809570312,5105.74,4680.26,3829.3,2978.35,2127.39
2023-09-15,83.0282974243164,83.18070220947266,83.00309753417969,83.0282974243164,5140.07,4711.73,3855.05,2998.37,2141.69
2023-09-18,83.08580017089844,83.34760284423828,83.04949951171875,83.08580017089844,5182.94,4751.03,3887.21,3023.38,2159.56
2023-09-19,83.25489807128906,83.33409881591797,83.14230346679688,83.25489807128906,5182.91,4751.0,3887.18,3023.36,2159.55
2023-09-20,83.19499969482422,83.28900146484375,82.9280014038086,83.19499969482422,5158.18,4728.33,3868.63,3008.94,2149.24
2023-09-21,83.08699798583984,83.20010375976562,82.99600219726562,83.08699798583984,5132.02,4704.35,3849.02,2993.68,2138.34
2023-09-22,82.89129638671875,83.00039672851562,82.73300170898438,82.89129638671875,5144.72,4715.99,3858.54,3001.08,2143.63
2023-09-25,82.97480010986328,83.17040252685547,82.89569854736328,82.97480010986328,5117.93,4691.43,3838.45,2985.46,2132.47
2023-09-26,83.0282974243164,83.4021987915039,83.0353012084961,83.0282974243164,5090.64,4666.42,3817.98,2969.54,2121.1
2023-09-27,83.29869842529297,83.31629943847656,83.1593017578125,83.29869842529297,5023.38,4604.76,3767.53,2930.3,2093.07
2023-09-28,83.22270202636719,83.34480285644531,83.09850311279297,83.22270202636719,4986.94,4571.36,3740.2,2909.05,2077.89
2023-09-29,83.19300079345703,83.22650146484375,83.00330352783203,83.19300079345703,4943.2,4531.26,3707.4,2883.53,2059.67
2023-10-02,83.03479766845703,83.28790283203125,82.91519927978516,83.03479766845703,4901.25,4492.82,3675.94,2859.07,2042.19
2023-10-03,83.3593978881836,83.36090087890625,83.1343002319336,83.3593978881836,4880.17,4473.49,3660.13,2846.77,2033.41
2023-10-04,83.22979736328125,83.3302001953125,83.18229675292969,83.22979736328125,4883.28,4476.34,3662.46,2848.58,2034.7
2023-10-05,83.44979858398438,84.6969985961914,83.18489837646484,83.44979858398438,4875.25,4468.98,3656.44,2843.9,2031.36
2023-10-06,83.22489929199219,83.34130096435547,83.08439636230469,83.22489929199219,4896.43,4488.39,3672.32,2856.25,2040.18
2023-10-09,83.12460327148438,83.33519744873047,83.07929992675781,83.12460327148438,4981.64,4566.5,3736.23,2905.95,2075.68
2023-10-10,83.27030181884766,83.27030181884766,83.15599822998047,83.27030181884766,4982.16,4566.98,3736.62,2906.26,2075.9
2023-10-11,83.25029754638672,83.32230377197266,83.11000061035156,83.25029754638672,5015.33,4597.38,3761.49,2925.61,2089.72
2023-10-12,83.21800231933594,83.29989624023438,83.01920318603516,83.21800231933594,5004.5,4587.46,3753.37,2919.29,2085.21
2023-10-13,83.26239776611328,83.29660034179688,83.07890319824219,83.26239776611328,5169.32,4738.54,3876.99,3015.44,2153.88
2023-10-16,83.28230285644531,83.28250122070312,83.097900390625,83.28230285644531,5135.19,4707.26,3851.39,2995.53,2139.66
2023-10-17,83.19950103759766,83.28109741210938,81.51699829101562,83.19950103759766,5153.01,4723.59,3864.76,3005.92,2147.09
2023-10-18,83.26429748535156,83.30269622802734,83.19219970703125,83.26429748535156,5221.73,4786.58,3916.3,3046.01,2175.72
2023-10-19,83.26860046386719,83.2927017211914,82.71900177001953,83.26860046386719,5277.02,4837.27,3957.77,3078.26,2198.76
2023-10-20,83.12229919433594,83.19619750976562,83.01899719238281,83.12229919433594,5302.98,4861.07,3977.24,3093.41,2209.58
2023-10-23,83.15979766845703,83.19039916992188,83.04049682617188,83.15979766845703,5259.24,4820.97,3944.43,3067.89,2191.35
2023-10-24,83.02940368652344,83.09429931640625,82.9478988647461,83.02940368652344,5259.2,4820.94,3944.4,3067.87,2191.33
2023-10-25,82.98780059814453,83.18730163574219,81.20500183105469,82.98780059814453,5302.73,4860.83,3977.05,3093.26,2209.47
2023-10-26,83.1709976196289,83.27169799804688,83.14179992675781,83.1709976196289,5314.84,4871.94,3986.13,3100.32,2214.52
2023-10-27,83.28250122070312,83.28939819335938,83.1416015625,83.28250122070312,5381.89,4933.4,4036.42,3139.44,2242.45
2023-10-30,83.41339874267578,83.41339874267578,83.2239990234375,83.41339874267578,5345.27,4899.83,4008.95,3118.08,2227.2
2023-10-31,83.29650115966797,83.33100128173828,83.2249984741211,83.29650115966797,5313.89,4871.06,3985.42,3099.77,2214.12
2023-11-01,83.2771987915039,83.34929656982422,83.1978988647461,83.2771987915039,5309.26,4866.82,3981.94,3097.07,2212.19
2023-11-02,85.19400024414062,83.32589721679688,83.17050170898438,85.19400024414062,5319.1,4875.84,3989.33,3102.81,2216.29
2023-11-03,83.24729919433594,83.3280029296875,83.14540100097656,83.24729919433594,5327.52,4883.56,3995.64,3107.72,2219.8
2023-11-06,83.15850067138672,83.25969696044922,82.97660064697266,83.15850067138672,5292.19,4851.18,3969.14,3087.11,2205.08
2023-11-07,83.2228012084961,83.28089904785156,83.14450073242188,83.2228012084961,5267.49,4828.53,3950.62,3072.7,2194.79
2023-11-08,83.23269653320312,83.31529998779297,83.1843032836914,83.23269653320312,5220.4,4785.36,3915.3,3045.23,2175.16
2023-11-09,83.21769714355469,83.30909729003906,83.21869659423828,83.21769714355469,5248.34,4810.98,3936.26,3061.53,2186.81
2023-11-10,83.31939697265625,83.52580261230469,83.23169708251953,83.31939697265625,5189.87,4757.38,3892.4,3027.42,2162.45
2023-11-13,83.29889678955078,83.39910125732422,83.21820068359375,83.29889678955078,5208.85,4774.78,3906.63,3038.49,2170.35
2023-11-14,83.19760131835938,83.33300018310547,82.90899658203125,83.19760131835938,5240.32,4803.62,3930.24,3056.85,2183.47
2023-11-15,82.98159790039062,83.20590209960938,82.9219970703125,82.98159790039062,5243.88,4806.89,3932.91,3058.93,2184.95
2023-11-16,83.18620300292969,83.26439666748047,82.99330139160156,83.18620300292969,5298.19,4856.68,3973.64,3090.61,2207.58
2023-11-17,83.12030029296875,83.28369903564453,83.13639831542969,83.12030029296875,5304.33,4862.3,3978.25,3094.19,2210.14
2023-11-20,83.29149627685547,83.41449737548828,83.20369720458984,83.29149627685547,5305.44,4863.32,3979.08,3094.84,2210.6
2023-11-21,83.32219696044922,83.37079620361328,83.23699951171875,83.32219696044922,5357.12,4910.7,4017.84,3124.99,2232.13
2023-11-22,83.345703125,83.34609985351562,83.25959777832031,83.345703125,5335.21,4890.61,4001.41,3112.21,2223.01
2023-11-23,83.54830169677734,83.35379791259766,83.17829895019531,83.54830169677734,5342.81,4897.58,4007.11,3116.64,2226.17
2023-11-24,83.34400177001953,83.4072036743164,83.29650115966797,83.34400177001953,5363.76,4916.78,4022.82,3128.86,2234.9
2023-11-27,83.31449890136719,83.42859649658203,83.30850219726562,83.31449890136719,5398.45,4948.58,4048.84,3149.1,2249.36
2023-11-28,83.364501953125,83.42250061035156,83.30599975585938,83.364501953125,5475.27,5019.0,4106.45,3193.91,2281.36
2023-11-29,83.41809844970703,83.41809844970703,83.25540161132812,83.41809844970703,5476.22,5019.87,4107.17,3194.46,2281.76
2023-11-30,83.3302993774414,83.41130065917969,83.18699645996094,83.3302993774414,5465.07,5009.65,4098.81,3187.96,2277.11
2023-12-01,83.35269927978516,83.36129760742188,83.2489013671875,83.35269927978516,5546.14,5083.97,4159.61,3235.25,2310.89
2023-12-04,83.21859741210938,83.4541015625,83.19770050048828,83.21859741210938,5446.56,4992.68,4084.92,3177.16,2269.4
2023-12-05,83.41709899902344,83.43160247802734,83.32879638671875,83.41709899902344,5405.29,4954.85,4053.97,3153.09,2252.2
2023-12-06,83.31590270996094,83.37229919433594,83.28800201416016,83.31590270996094,5429.87,4977.38,4072.4,3167.43,2262.45
2023-12-07,83.28959655761719,83.3917007446289,83.29280090332031,83.28959655761719,5433.72,4980.91,4075.29,3169.67,2264.05
2023-12-08,83.35489654541016,83.4540023803711,81.0260009765625,83.35489654541016,5376.85,4928.78,4032.64,3136.49,2240.35
2023-12-11,83.43009948730469,83.44100189208984,83.3572998046875,83.43009948730469,5314.07,4871.23,3985.55,3099.87,2214.2
2023-12-12,83.34349822998047,83.42379760742188,83.33940124511719,83.34349822998047,5311.57,4868.94,3983.68,3098.42,2213.15
2023-12-13,83.39600372314453,83.44259643554688,83.3468017578125,83.39600372314453,5434.77,4981.87,4076.08,3170.28,2264.49
2023-12-14,83.2853012084961,83.36409759521484,83.24440002441406,83.2853012084961,5457.03,5002.28,4092.77,3183.27,2273.76
2023-12-15,83.29660034179688,83.3302001953125,82.94219970703125,83.29660034179688,5392.34,4942.98,4044.26,3145.53,2246.81
2023-12-18,83.04170227050781,83.15470123291016,82.9188003540039,83.04170227050781,5415.96,4964.63,4061.97,3159.31,2256.65
2023-12-19,83.11119842529297,83.27420043945312,83.06500244140625,83.11119842529297,5447.52,4993.56,4085.64,3177.72,2269.8
2023-12-20,83.09159851074219,83.22720336914062,83.03309631347656,83.09159851074219,5440.5,4987.13,4080.38,3173.63,2266.88
2023-12-21,83.26719665527344,83.32969665527344,83.14199829101562,83.26719665527344,5486.33,5029.14,4114.75,3200.36,2285.97
2023-12-22,83.13159942626953,83.27449798583984,83.04229736328125,83.13159942626953,5500.61,5042.22,4125.46,3208.69,2291.92
2023-12-25,83.16500091552734,83.17230224609375,83.16500091552734,83.16500091552734,5495.17,5037.23,4121.37,3205.51,2289.65
2023-12-26,83.17230224609375,83.2146987915039,83.10420227050781,83.17230224609375,5526.41,5065.88,4144.81,3223.74,2302.67
2023-12-27,83.18280029296875,83.34919738769531,83.12120056152344,83.18280029296875,5564.85,5101.12,4173.64,3246.17,2318.69
2023-12-28,83.26719665527344,83.33570098876953,83.1592025756836,83.26719665527344,5507.58,5048.61,4130.68,3212.75,2294.82
2023-12-29,82.302001953125,83.25299835205078,82.70240020751953,82.302001953125,5519.33,5059.39,4139.5,3219.61,2299.72
2024-01-01,83.24859619140625,83.23799896240234,83.1500015258789,83.24859619140625,5526.88,5066.31,4145.16,3224.02,2302.87
2024-01-02,83.20259857177734,83.34300231933594,83.1697998046875,83.20259857177734,5512.74,5053.34,4134.55,3215.76,2296.97
2024-01-03,83.25700378417969,83.33370208740234,83.24620056152344,83.25700378417969,5470.42,5014.55,4102.81,3191.08,2279.34
2024-01-04,83.31809997558594,83.36029815673828,83.20210266113281,83.31809997558594,5468.16,5012.48,4101.12,3189.76,2278.4
2024-01-05,83.2406005859375,83.27159881591797,83.03500366210938,83.2406005859375,5471.12,5015.2,4103.34,3191.49,2279.64
2024-01-08,83.19110107421875,83.189697265625,83.0282974243164,83.19110107421875,5417.79,4966.31,4063.34,3160.38,2257.41
2024-01-09,83.05069732666016,83.1343994140625,83.02069854736328,83.05069732666016,5424.33,4972.31,4068.25,3164.19,2260.14
2024-01-10,83.131103515625,83.18219757080078,82.95480346679688,83.131103515625,5406.09,4955.58,4054.57,3153.55,2252.54
2024-01-11,83.02559661865234,83.11000061035156,82.93329620361328,83.02559661865234,5430.85,4978.28,4073.14,3167.99,2262.85
2024-01-12,83.07610321044922,83.09400177001953,82.77909851074219,83.07610321044922,5460.32,5005.3,4095.24,3185.19,2275.13
2024-01-15,82.87210083007812,82.8949966430664,82.80999755859375,82.87210083007812,5471.27,5015.33,4103.45,3191.57,2279.69
2024-01-16,82.8593978881836,83.1404037475586,82.82730102539062,82.8593978881836,5413.7,4962.56,4060.27,3157.99,2255.71
2024-01-17,83.08899688720703,83.21399688720703,83.01750183105469,83.08899688720703,5373.8,4925.98,4030.35,3134.71,2239.08
2024-01-18,83.17759704589844,83.1886978149414,83.0552978515625,83.17759704589844,5407.11,4956.51,4055.33,3154.15,2252.96
2024-01-19,83.16059875488281,83.23079681396484,83.04199981689453,83.16059875488281,5424.08,4972.08,4068.06,3164.05,2260.03
2024-01-22,83.12470245361328,83.18049621582031,83.0248031616211,83.12470245361328,5400.91,4950.84,4050.68,3150.53,2250.38
2024-01-23,83.09510040283203,83.18099975585938,81.51370239257812,83.09510040283203,5427.2,4974.94,4070.4,3165.87,2261.33
2024-01-24,83.22139739990234,83.22250366210938,83.07099914550781,83.22139739990234,5388.34,4939.31,4041.25,3143.2,2245.14
2024-01-25,83.09760284423828,83.15039825439453,83.0780029296875,83.09760284423828,5402.98,4952.73,4052.24,3151.74,2251.24
2024-01-26,83.14610290527344,83.18589782714844,83.0740966796875,83.14610290527344,5394.22,4944.7,4045.67,3146.63,2247.59
2024-01-29,83.12129974365234,83.1613998413086,83.12210083007812,83.12129974365234,5429.21,4976.77,4071.9,3167.04,2262.17
2024-01-30,83.1530990600586,83.21260070800781,83.09100341796875,83.1530990600586,5440.75,4987.35,4080.56,3173.77,2266.98
2024-01-31,83.10970306396484,83.12560272216797,83.0009994506836,83.10970306396484,5452.84,4998.43,4089.63,3180.82,2272.02
2024-02-01,83.05359649658203,83.0791015625,82.91190338134766,83.05359649658203,5483.25,5026.32,4112.44,3198.56,2284.69
2024-02-02,82.92759704589844,83.03309631347656,82.81500244140625,82.92759704589844,5442.23,4988.71,4081.67,3174.63,2267.6
2024-02-05,82.99929809570312,83.09100341796875,82.95469665527344,82.99929809570312,5404.26,4953.9,4053.19,3152.48,2251.77
2024-02-06,83.10369873046875,83.06999969482422,82.9822998046875,83.10369873046875,5436.24,4983.22,4077.18,3171.14,2265.1
2024-02-07,83.07060241699219,83.07769775390625,82.93599700927734,83.07060241699219,5432.93,4980.18,4074.7,3169.21,2263.72
2024-02-08,83.01260375976562,83.0103988647461,82.89800262451172,83.01260375976562,5427.13,4974.87,4070.35,3165.83,2261.3
2024-02-09,82.98529815673828,83.04759979248047,82.9209976196289,82.98529815673828,5403.35,4953.07,4052.51,3151.96,2251.4
2024-02-12,83.0145034790039,83.1239013671875,82.88099670410156,83.0145034790039,5387.7,4938.73,4040.78,3142.83,2244.88
2024-02-13,82.99019622802734,83.11139678955078,82.96170043945312,82.99019622802734,5320.38,4877.01,3990.28,3103.55,2216.82
2024-02-14,83.07460021972656,83.11599731445312,83.01300048828125,83.07460021972656,5321.4,4877.95,3991.05,3104.15,2217.25
2024-02-15,83.04309844970703,83.05069732666016,82.96279907226562,83.04309844970703,5348.66,4902.94,4011.5,3120.05,2228.61
2024-02-16,83.00959777832031,83.05229949951172,82.9728012084961,83.00959777832031,5372.65,4924.93,4029.49,3134.04,2238.6
2024-02-19,83.01599884033203,83.05159759521484,82.91210174560547,83.01599884033203,5383.62,4934.99,4037.72,3140.45,2243.18
2024-02-20,83.02100372314453,83.03410339355469,82.8917007446289,83.02100372314453,5394.06,4944.55,4045.54,3146.53,2247.52
2024-02-21,82.8291015625,82.964599609375,82.81300354003906,82.8291015625,5402.78,4952.55,4052.09,3151.62,2251.16
2024-02-22,82.93840026855469,82.98680114746094,82.81700134277344,82.93840026855469,5397.28,4947.5,4047.96,3148.41,2248.86
2024-02-23,82.87229919433594,82.9457015991211,82.83499908447266,82.87229919433594,5424.25,4972.23,4068.19,3164.15,2260.1
2024-02-26,82.88179779052734,82.94920349121094,82.84459686279297,82.88179779052734,5411.5,4960.54,4058.63,3156.71,2254.79
2024-02-27,82.85199737548828,82.91690063476562,82.82599639892578,82.85199737548828,5412.73,4961.67,4059.55,3157.43,2255.3
2024-02-28,82.94819641113281,83.00409698486328,82.86990356445312,82.94819641113281,5425.21,4973.11,4068.9,3164.7,2260.5
2024-02-29,82.91190338134766,83.02200317382812,82.83999633789062,82.91190338134766,5448.17,4994.15,4086.13,3178.1,2270.07
2024-03-01,82.910400390625,82.92859649658203,82.84600067138672,82.910400390625,5547.03,5084.78,4160.27,3235.77,2311.26
2024-03-04,82.84609985351562,82.9979019165039,82.81620025634766,82.84609985351562,5637.43,5167.64,4228.07,3288.5,2348.93
2024-03-05,82.9104995727539,82.9926986694336,82.6980972290039,82.9104995727539,5671.66,5199.02,4253.74,3308.47,2363.19
2024-03-06,82.88480377197266,82.91069793701172,82.79900360107422,82.88480377197266,5723.24,5246.3,4292.43,3338.55,2384.68
2024-03-07,82.81909942626953,82.85810089111328,82.65899658203125,82.81909942626953,5744.09,5265.41,4308.07,3350.72,2393.37
2024-03-08,82.7522964477539,82.7916030883789,82.66600036621094,82.7522964477539,5797.66,5314.53,4348.25,3381.97,2415.69
2024-03-11,82.7520980834961,82.77100372314453,82.66000366210938,82.7520980834961,5810.69,5326.46,4358.01,3389.57,2421.12
2024-03-12,82.7782974243164,82.84829711914062,82.7301025390625,82.7782974243164,5750.1,5270.93,4312.58,3354.23,2395.88
2024-03-13,82.83509826660156,82.91310119628906,82.7583999633789,82.83509826660156,5791.03,5308.44,4343.27,3378.1,2412.93
2024-03-14,82.83110046386719,82.95030212402344,82.80699920654297,82.83110046386719,5767.18,5286.58,4325.38,3364.19,2402.99
2024-03-15,82.9655990600586,82.97540283203125,82.83399963378906,82.9655990600586,5745.97,5267.14,4309.48,3351.81,2394.15
2024-03-18,82.88890075683594,82.9281005859375,82.83300018310547,82.88890075683594,5763.75,5283.44,4322.81,3362.19,2401.56
2024-03-19,82.86360168457031,83.04570007324219,82.86399841308594,82.86360168457031,5762.64,5282.42,4321.98,3361.54,2401.1
2024-03-20,83.04239654541016,83.220703125,82.96099853515625,83.04239654541016,5901.33,5409.55,4426.0,3442.44,2458.89
2024-03-21,83.05460357666016,83.22160339355469,82.8936996459961,83.05460357666016,5837.76,5351.28,4378.32,3405.36,2432.4
2024-03-22,83.22660064697266,83.7156982421875,83.18190002441406,83.22660064697266,5820.35,5335.32,4365.26,3395.2,2425.15
2024-03-25,83.59359741210938,83.60070037841797,83.35230255126953,83.59359741210938,5826.78,5341.21,4370.08,3398.95,2427.82
2024-03-26,83.41739654541016,83.49629974365234,83.26750183105469,83.41739654541016,5839.36,5352.75,4379.52,3406.29,2433.07
2024-03-27,83.34549713134766,83.43589782714844,83.28970336914062,83.34549713134766,5878.76,5388.87,4409.07,3429.28,2449.48
